Timestamp,GSR Value (uS)
2025-05-23 11:05:38.447,-0.24
2025-05-23 11:05:38.568,-0.24
2025-05-23 11:05:38.749,-0.24
2025-05-23 11:05:38.869,-0.24
2025-05-23 11:05:39.048,-0.24
2025-05-23 11:05:39.229,-0.24
2025-05-23 11:05:39.349,-0.24
2025-05-23 11:05:39.528,-0.24
2025-05-23 11:05:39.649,-0.24
2025-05-23 11:05:39.829,-0.24
2025-05-23 11:05:39.947,-0.24
2025-05-23 11:05:40.128,-0.24
2025-05-23 11:05:40.248,-0.24
2025-05-23 11:05:40.429,-0.24
2025-05-23 11:05:40.608,-0.24
2025-05-23 11:05:40.728,-0.24
2025-05-23 11:05:40.908,-0.24
2025-05-23 11:05:41.027,-0.24
2025-05-23 11:05:41.209,-0.24
2025-05-23 11:05:41.328,-0.24
2025-05-23 11:05:41.507,-0.24
2025-05-23 11:05:41.689,-0.24
2025-05-23 11:05:41.808,-0.24
2025-05-23 11:05:41.988,-0.24
2025-05-23 11:05:42.108,-0.24
2025-05-23 11:05:42.288,-0.24
2025-05-23 11:05:42.408,-0.24
2025-05-23 11:05:42.587,-0.24
2025-05-23 11:05:42.708,-0.24
2025-05-23 11:05:42.888,-0.24
2025-05-23 11:05:43.008,-0.24
2025-05-23 11:05:43.188,-0.24
2025-05-23 11:05:43.369,-0.24
2025-05-23 11:05:43.488,-0.24
2025-05-23 11:05:43.668,-0.24
2025-05-23 11:05:43.788,-0.24
2025-05-23 11:05:43.968,-0.24
2025-05-23 11:05:44.087,-0.24
2025-05-23 11:05:44.268,-0.24
2025-05-23 11:05:44.388,-0.24
2025-05-23 11:05:44.567,-0.29
2025-05-23 11:05:44.748,-0.24
2025-05-23 11:05:44.868,-0.24
2025-05-23 11:05:45.047,-0.24
2025-05-23 11:05:45.168,-0.24
2025-05-23 11:05:45.349,-0.24
2025-05-23 11:05:45.467,-0.24
2025-05-23 11:05:45.647,-0.24
2025-05-23 11:05:45.768,-0.24
2025-05-23 11:05:45.948,-0.24
2025-05-23 11:05:46.067,-0.24
2025-05-23 11:05:46.248,-0.24
2025-05-23 11:05:46.428,-0.24
2025-05-23 11:05:46.547,-0.24
2025-05-23 11:05:46.727,-0.24
2025-05-23 11:05:46.848,-0.24
2025-05-23 11:05:47.028,-0.24
2025-05-23 11:05:47.148,-0.24
2025-05-23 11:05:47.328,-0.24
2025-05-23 11:05:47.448,-0.24
2025-05-23 11:05:47.627,-0.24
2025-05-23 11:05:47.808,-0.24
2025-05-23 11:05:47.929,-0.24
2025-05-23 11:05:48.107,-0.24
2025-05-23 11:05:48.227,-0.24
2025-05-23 11:05:48.408,-0.24
2025-05-23 11:05:48.528,-0.24
2025-05-23 11:05:48.707,-0.24
2025-05-23 11:05:48.828,-0.24
2025-05-23 11:05:49.007,-0.24
2025-05-23 11:05:49.187,-0.24
2025-05-23 11:05:49.307,-0.24
2025-05-23 11:05:49.489,-0.19
2025-05-23 11:05:49.607,-0.24
2025-05-23 11:05:49.787,-0.24
2025-05-23 11:05:49.908,-0.24
2025-05-23 11:05:50.087,-0.24
2025-05-23 11:05:50.208,-0.24
2025-05-23 11:05:50.389,-0.24
2025-05-23 11:05:50.569,-0.24
2025-05-23 11:05:50.687,-0.24
2025-05-23 11:05:50.868,-0.24
2025-05-23 11:05:50.989,-0.24
2025-05-23 11:05:51.168,-0.24
2025-05-23 11:05:51.288,-0.24
2025-05-23 11:05:51.468,-0.24
2025-05-23 11:05:51.588,-0.24
2025-05-23 11:05:51.769,-0.24
2025-05-23 11:05:51.889,-0.24
2025-05-23 11:05:52.068,-0.24
2025-05-23 11:05:52.248,-0.24
2025-05-23 11:05:52.367,-0.24
2025-05-23 11:05:52.547,-0.24
2025-05-23 11:05:52.667,-0.24
2025-05-23 11:05:52.848,-0.24
2025-05-23 11:05:52.967,-0.24
2025-05-23 11:05:53.147,-0.24
2025-05-23 11:05:53.268,-0.24
2025-05-23 11:05:53.447,-0.24
2025-05-23 11:05:53.567,-0.24
2025-05-23 11:05:53.747,-0.24
2025-05-23 11:05:53.928,-0.24
2025-05-23 11:05:54.047,-0.24
2025-05-23 11:05:54.228,-0.24
2025-05-23 11:05:54.347,-0.24
2025-05-23 11:05:54.527,-0.24
2025-05-23 11:05:54.647,-0.24
2025-05-23 11:05:54.827,-0.24
2025-05-23 11:05:55.007,-0.24
2025-05-23 11:05:55.127,-0.29
2025-05-23 11:05:55.307,-0.24
2025-05-23 11:05:55.431,-0.24
2025-05-23 11:05:55.609,-0.24
2025-05-23 11:05:55.728,-0.24
2025-05-23 11:05:55.907,-0.24
2025-05-23 11:05:56.027,-0.24
2025-05-23 11:05:56.207,-0.24
2025-05-23 11:05:56.327,-0.24
2025-05-23 11:05:56.507,-0.24
2025-05-23 11:05:56.687,-0.24
2025-05-23 11:05:56.808,-0.24
2025-05-23 11:05:56.987,-0.24
2025-05-23 11:05:57.107,-0.24
2025-05-23 11:05:57.287,-0.24
2025-05-23 11:05:57.407,-0.24
2025-05-23 11:05:57.587,-0.19
2025-05-23 11:05:57.768,-0.24
2025-05-23 11:05:57.888,-0.24
2025-05-23 11:05:58.067,-0.24
2025-05-23 11:05:58.187,-0.24
2025-05-23 11:05:58.367,-0.24
2025-05-23 11:05:58.487,-0.24
2025-05-23 11:05:58.667,-0.24
2025-05-23 11:05:58.787,-0.24
2025-05-23 11:05:58.967,-0.24
2025-05-23 11:05:59.147,-0.24
2025-05-23 11:05:59.267,-0.24
2025-05-23 11:05:59.447,-0.24
2025-05-23 11:05:59.567,-0.24
2025-05-23 11:05:59.747,-0.24
2025-05-23 11:05:59.867,-0.24
2025-05-23 11:06:00.047,-0.24
2025-05-23 11:06:00.167,-0.24
2025-05-23 11:06:00.347,-0.24
2025-05-23 11:06:00.467,-0.24
2025-05-23 11:06:00.647,-0.24
2025-05-23 11:06:00.767,-0.24
2025-05-23 11:06:00.947,-0.24
2025-05-23 11:06:01.127,-0.24
2025-05-23 11:06:01.247,-0.24
2025-05-23 11:06:01.427,-0.24
2025-05-23 11:06:01.547,-0.24
2025-05-23 11:06:01.727,-0.24
2025-05-23 11:06:01.847,-0.29
2025-05-23 11:06:02.027,-0.24
2025-05-23 11:06:02.147,-0.24
2025-05-23 11:06:02.327,-0.24
2025-05-23 11:06:02.447,-0.24
2025-05-23 11:06:02.627,-0.24
2025-05-23 11:06:02.807,-0.24
2025-05-23 11:06:02.927,-0.24
2025-05-23 11:06:03.107,-0.24
2025-05-23 11:06:03.227,-0.24
2025-05-23 11:06:03.407,-0.24
2025-05-23 11:06:03.527,-0.24
2025-05-23 11:06:03.707,-0.24
2025-05-23 11:06:03.827,-0.24
2025-05-23 11:06:04.007,-0.24
2025-05-23 11:06:04.127,-0.24
2025-05-23 11:06:04.307,-0.24
2025-05-23 11:06:04.487,-0.24
2025-05-23 11:06:04.607,-0.24
2025-05-23 11:06:04.787,-0.24
2025-05-23 11:06:04.907,-0.24
2025-05-23 11:06:05.087,-0.24
2025-05-23 11:06:05.207,-0.24
2025-05-23 11:06:05.387,-0.24
2025-05-23 11:06:05.507,-0.24
2025-05-23 11:06:05.687,-0.24
2025-05-23 11:06:05.867,-0.24
2025-05-23 11:06:05.987,-0.24
2025-05-23 11:06:06.167,-0.24
2025-05-23 11:06:06.287,-0.24
2025-05-23 11:06:06.467,-0.24
2025-05-23 11:06:06.587,-0.24
2025-05-23 11:06:06.767,-0.24
2025-05-23 11:06:06.888,-0.24
2025-05-23 11:06:07.067,-0.24
2025-05-23 11:06:07.247,-0.24
2025-05-23 11:06:07.367,-0.24
2025-05-23 11:06:07.548,-0.24
2025-05-23 11:06:07.667,-0.24
2025-05-23 11:06:07.848,-0.24
2025-05-23 11:06:07.968,-0.24
2025-05-23 11:06:08.147,-0.24
2025-05-23 11:06:08.267,-0.24
2025-05-23 11:06:08.447,-0.24
2025-05-23 11:06:08.568,-0.24
2025-05-23 11:06:08.747,-0.24
2025-05-23 11:06:08.928,-0.19
2025-05-23 11:06:09.048,-0.24
2025-05-23 11:06:09.227,-0.24
2025-05-23 11:06:09.348,-0.24
2025-05-23 11:06:09.528,-0.24
2025-05-23 11:06:09.647,-0.24
2025-05-23 11:06:09.828,-0.24
2025-05-23 11:06:09.947,-0.24
2025-05-23 11:06:10.128,-0.24
2025-05-23 11:06:10.307,-0.24
2025-05-23 11:06:10.428,-0.24
2025-05-23 11:06:10.608,-0.24
2025-05-23 11:06:10.727,-0.24
2025-05-23 11:06:10.908,-0.24
2025-05-23 11:06:11.028,-0.24
2025-05-23 11:06:11.207,-0.24
2025-05-23 11:06:11.327,-0.24
2025-05-23 11:06:11.508,-0.24
2025-05-23 11:06:11.687,-0.24
2025-05-23 11:06:11.807,-0.24
2025-05-23 11:06:11.987,-0.24
2025-05-23 11:06:12.107,-0.24
2025-05-23 11:06:12.287,-0.24
2025-05-23 11:06:12.408,-0.24
2025-05-23 11:06:12.588,-0.24
2025-05-23 11:06:12.767,-0.24
2025-05-23 11:06:12.888,-0.24
2025-05-23 11:06:13.067,-0.24
2025-05-23 11:06:13.188,-0.24
2025-05-23 11:06:13.368,-0.24
2025-05-23 11:06:13.487,-0.24
2025-05-23 11:06:13.667,-0.24
2025-05-23 11:06:13.787,-0.24
2025-05-23 11:06:13.967,-0.24
2025-05-23 11:06:14.148,-0.24
2025-05-23 11:06:14.267,-0.24
2025-05-23 11:06:14.448,-0.29
2025-05-23 11:06:14.567,-0.24
2025-05-23 11:06:14.747,-0.24
2025-05-23 11:06:14.868,-0.24
2025-05-23 11:06:15.048,-0.24
2025-05-23 11:06:15.227,-0.24
2025-05-23 11:06:15.348,-0.24
2025-05-23 11:06:15.528,-0.24
2025-05-23 11:06:15.648,-0.24
2025-05-23 11:06:15.828,-0.29
2025-05-23 11:06:15.947,-0.24
2025-05-23 11:06:16.128,-0.24
2025-05-23 11:06:16.247,-0.24
2025-05-23 11:06:16.428,-0.24
2025-05-23 11:06:16.608,-0.24
2025-05-23 11:06:16.728,-0.24
2025-05-23 11:06:16.908,-0.24
2025-05-23 11:06:17.028,-0.24
2025-05-23 11:06:17.209,-0.19
2025-05-23 11:06:17.328,-0.24
2025-05-23 11:06:17.508,-0.24
2025-05-23 11:06:17.628,-0.24
2025-05-23 11:06:17.807,-0.24
2025-05-23 11:06:17.927,-0.24
2025-05-23 11:06:18.108,-0.24
2025-05-23 11:06:18.289,-0.24
2025-05-23 11:06:18.408,-0.24
2025-05-23 11:06:18.588,-0.24
2025-05-23 11:06:18.707,-0.24
2025-05-23 11:06:18.888,-0.24
2025-05-23 11:06:19.007,-0.24
2025-05-23 11:06:19.188,-0.24
2025-05-23 11:06:19.307,-0.24
2025-05-23 11:06:19.488,-0.24
2025-05-23 11:06:19.669,-0.24
2025-05-23 11:06:19.789,-0.24
2025-05-23 11:06:19.967,-0.29
2025-05-23 11:06:20.089,-0.24
2025-05-23 11:06:20.268,-0.19
2025-05-23 11:06:20.388,-0.24
2025-05-23 11:06:20.569,-0.24
2025-05-23 11:06:20.689,-0.24
2025-05-23 11:06:20.867,-0.24
2025-05-23 11:06:21.049,-0.24
2025-05-23 11:06:21.168,-0.24
2025-05-23 11:06:21.347,-0.29
2025-05-23 11:06:21.468,-0.24
2025-05-23 11:06:21.648,-0.24
2025-05-23 11:06:21.768,-0.29
2025-05-23 11:06:21.948,-0.24
2025-05-23 11:06:22.069,-0.24
2025-05-23 11:06:22.249,-0.24
2025-05-23 11:06:22.428,-0.24
2025-05-23 11:06:22.549,-0.24
2025-05-23 11:06:22.729,-0.24
2025-05-23 11:06:22.849,-0.24
2025-05-23 11:06:23.029,-0.24
2025-05-23 11:06:23.148,-0.24
2025-05-23 11:06:23.329,-0.24
2025-05-23 11:06:23.447,-0.24
2025-05-23 11:06:23.628,-0.24
2025-05-23 11:06:23.808,-0.24
2025-05-23 11:06:23.927,-0.24
2025-05-23 11:06:24.109,-0.24
2025-05-23 11:06:24.229,-0.24
2025-05-23 11:06:24.407,-0.24
2025-05-23 11:06:24.528,-0.24
2025-05-23 11:06:24.709,-0.24
2025-05-23 11:06:24.829,-0.24
2025-05-23 11:06:25.008,-0.24
2025-05-23 11:06:25.189,-0.24
2025-05-23 11:06:25.309,-0.24
2025-05-23 11:06:25.487,-0.24
2025-05-23 11:06:25.608,-0.24
2025-05-23 11:06:25.789,-0.24
2025-05-23 11:06:25.909,-0.24
2025-05-23 11:06:26.088,-0.24
2025-05-23 11:06:26.208,-0.24
2025-05-23 11:06:26.388,-0.24
2025-05-23 11:06:26.568,-0.24
2025-05-23 11:06:26.688,-0.24
2025-05-23 11:06:26.869,-0.24
2025-05-23 11:06:26.987,-0.29
2025-05-23 11:06:27.169,-0.24
2025-05-23 11:06:27.288,-0.24
2025-05-23 11:06:27.467,-0.24
2025-05-23 11:06:27.588,-0.24
2025-05-23 11:06:27.768,-0.24
2025-05-23 11:06:27.889,-0.24
2025-05-23 11:06:28.068,-0.24
2025-05-23 11:06:28.248,-0.24
2025-05-23 11:06:28.368,-0.24
2025-05-23 11:06:28.548,-0.24
2025-05-23 11:06:28.670,-0.24
2025-05-23 11:06:28.848,-0.24
2025-05-23 11:06:28.969,-0.24
2025-05-23 11:06:29.149,-0.24
2025-05-23 11:06:29.269,-0.24
2025-05-23 11:06:29.449,-0.24
2025-05-23 11:06:29.567,-0.29
2025-05-23 11:06:29.749,-0.24
2025-05-23 11:06:29.928,-0.29
2025-05-23 11:06:30.047,-0.24
2025-05-23 11:06:30.229,-0.24
2025-05-23 11:06:30.349,-0.24
2025-05-23 11:06:30.528,-0.24
2025-05-23 11:06:30.648,-0.24
2025-05-23 11:06:30.829,-0.24
2025-05-23 11:06:30.948,-0.24
2025-05-23 11:06:31.127,-0.24
2025-05-23 11:06:31.249,-0.24
2025-05-23 11:06:31.429,-0.24
2025-05-23 11:06:31.607,-0.24
2025-05-23 11:06:31.729,-0.24
2025-05-23 11:06:31.909,-0.24
2025-05-23 11:06:32.028,-0.24
2025-05-23 11:06:32.209,-0.24
2025-05-23 11:06:32.389,-0.24
2025-05-23 11:06:32.509,-0.24
2025-05-23 11:06:32.688,-0.24
2025-05-23 11:06:32.810,-0.24
2025-05-23 11:06:32.989,-0.24
2025-05-23 11:06:33.107,-0.24
2025-05-23 11:06:33.289,-0.24
2025-05-23 11:06:33.409,-0.24
2025-05-23 11:06:33.587,-0.29
2025-05-23 11:06:33.767,-0.24
2025-05-23 11:06:33.888,-0.24
2025-05-23 11:06:34.068,-0.24
2025-05-23 11:06:34.188,-0.24
2025-05-23 11:06:34.369,-0.24
2025-05-23 11:06:34.489,-0.24
2025-05-23 11:06:34.668,-0.24
2025-05-23 11:06:34.789,-0.24
2025-05-23 11:06:34.969,-0.29
2025-05-23 11:06:35.089,-0.24
2025-05-23 11:06:35.268,-0.24
2025-05-23 11:06:35.449,-0.19
2025-05-23 11:06:35.569,-0.24
2025-05-23 11:06:35.748,-0.24
2025-05-23 11:06:35.870,-0.24
2025-05-23 11:06:36.049,-0.24
2025-05-23 11:06:36.167,-0.24
2025-05-23 11:06:36.350,-0.29
2025-05-23 11:06:36.469,-0.24
2025-05-23 11:06:36.647,-0.24
2025-05-23 11:06:36.827,-0.24
2025-05-23 11:06:36.948,-0.24
2025-05-23 11:06:37.128,-0.24
2025-05-23 11:06:37.248,-0.24
2025-05-23 11:06:37.429,-0.24
2025-05-23 11:06:37.548,-0.24
2025-05-23 11:06:37.727,-0.24
2025-05-23 11:06:37.848,-0.24
2025-05-23 11:06:38.027,-0.24
2025-05-23 11:06:38.208,-0.24
2025-05-23 11:06:38.329,-0.24
2025-05-23 11:06:38.509,-0.24
2025-05-23 11:06:38.628,-0.24
2025-05-23 11:06:38.807,-0.24
2025-05-23 11:06:38.927,-0.24
2025-05-23 11:06:39.108,-0.24
2025-05-23 11:06:39.228,-0.24
2025-05-23 11:06:39.409,-0.24
2025-05-23 11:06:39.589,-0.24
2025-05-23 11:06:39.707,-0.24
2025-05-23 11:06:39.887,-0.24
2025-05-23 11:06:40.008,-0.24
2025-05-23 11:06:40.189,-0.24
2025-05-23 11:06:40.308,-0.24
2025-05-23 11:06:40.489,-0.24
2025-05-23 11:06:40.608,-0.24
2025-05-23 11:06:40.788,-0.24
2025-05-23 11:06:40.968,-0.24
2025-05-23 11:06:41.089,-0.24
2025-05-23 11:06:41.267,-0.24
2025-05-23 11:06:41.389,-0.24
2025-05-23 11:06:41.568,-0.24
2025-05-23 11:06:41.689,-0.24
2025-05-23 11:06:41.869,-0.24
2025-05-23 11:06:41.989,-0.24
2025-05-23 11:06:42.169,-0.24
2025-05-23 11:06:42.348,-0.24
2025-05-23 11:06:42.469,-0.24
2025-05-23 11:06:42.648,-0.24
2025-05-23 11:06:42.768,-0.24
2025-05-23 11:06:42.949,-0.24
2025-05-23 11:06:43.070,-0.24
2025-05-23 11:06:43.248,-0.24
2025-05-23 11:06:43.367,-0.24
2025-05-23 11:06:43.549,-0.24
2025-05-23 11:06:43.669,-0.24
2025-05-23 11:06:43.848,-0.24
2025-05-23 11:06:44.029,-0.24
2025-05-23 11:06:44.149,-0.24
2025-05-23 11:06:44.327,-0.24
2025-05-23 11:06:44.448,-0.24
2025-05-23 11:06:44.628,-0.24
2025-05-23 11:06:44.750,-0.24
2025-05-23 11:06:44.928,-0.24
2025-05-23 11:06:45.049,-0.24
2025-05-23 11:06:45.229,-0.24
2025-05-23 11:06:45.408,-0.24
2025-05-23 11:06:45.530,-0.24
2025-05-23 11:06:45.709,-0.19
2025-05-23 11:06:45.827,-0.24
2025-05-23 11:06:46.009,-0.24
2025-05-23 11:06:46.129,-0.24
2025-05-23 11:06:46.308,-0.24
2025-05-23 11:06:46.428,-0.24
2025-05-23 11:06:46.609,-0.24
2025-05-23 11:06:46.729,-0.24
2025-05-23 11:06:46.907,-0.24
2025-05-23 11:06:47.089,-0.19
2025-05-23 11:06:47.209,-0.24
2025-05-23 11:06:47.388,-0.24
2025-05-23 11:06:47.508,-0.24
2025-05-23 11:06:47.688,-0.24
2025-05-23 11:06:47.809,-0.24
2025-05-23 11:06:47.988,-0.24
2025-05-23 11:06:48.169,-0.24
2025-05-23 11:06:48.288,-0.24
2025-05-23 11:06:48.467,-0.24
2025-05-23 11:06:48.588,-0.24
2025-05-23 11:06:48.769,-0.19
2025-05-23 11:06:48.888,-0.24
2025-05-23 11:06:49.069,-0.24
2025-05-23 11:06:49.188,-0.24
2025-05-23 11:06:49.368,-0.24
2025-05-23 11:06:49.488,-0.24
2025-05-23 11:06:49.668,-0.29
2025-05-23 11:06:49.849,-0.24
2025-05-23 11:06:49.967,-0.24
2025-05-23 11:06:50.148,-0.24
2025-05-23 11:06:50.268,-0.24
2025-05-23 11:06:50.448,-0.24
2025-05-23 11:06:50.568,-0.24
2025-05-23 11:06:50.748,-0.24
2025-05-23 11:06:50.869,-0.24
2025-05-23 11:06:51.048,-0.24
2025-05-23 11:06:51.229,-0.19
2025-05-23 11:06:51.349,-0.24
2025-05-23 11:06:51.527,-0.24
2025-05-23 11:06:51.648,-0.24
2025-05-23 11:06:51.829,-0.24
2025-05-23 11:06:51.949,-0.24
2025-05-23 11:06:52.129,-0.19
2025-05-23 11:06:52.308,-0.24
2025-05-23 11:06:52.429,-0.24
2025-05-23 11:06:52.608,-0.24
2025-05-23 11:06:52.728,-0.24
2025-05-23 11:06:52.908,-0.24
2025-05-23 11:06:53.027,-0.24
2025-05-23 11:06:53.209,-0.24
2025-05-23 11:06:53.329,-0.24
2025-05-23 11:06:53.507,-0.24
2025-05-23 11:06:53.689,-0.24
2025-05-23 11:06:53.809,-0.24
2025-05-23 11:06:53.988,-0.24
2025-05-23 11:06:54.108,-0.24
2025-05-23 11:06:54.288,-0.24
2025-05-23 11:06:54.407,-0.24
2025-05-23 11:06:54.587,-0.24
2025-05-23 11:06:54.709,-0.19
2025-05-23 11:06:54.889,-0.24
2025-05-23 11:06:55.029,-0.24
2025-05-23 11:06:55.189,-0.24
2025-05-23 11:06:55.369,-0.24
2025-05-23 11:06:55.489,-0.24
2025-05-23 11:06:55.667,-0.24
2025-05-23 11:06:55.788,-0.24
2025-05-23 11:06:55.969,-0.24
2025-05-23 11:06:56.088,-0.24
2025-05-23 11:06:56.268,-0.29
2025-05-23 11:06:56.388,-0.24
2025-05-23 11:06:56.568,-0.24
2025-05-23 11:06:56.748,-0.24
2025-05-23 11:06:56.868,-0.24
2025-05-23 11:06:57.048,-0.24
2025-05-23 11:06:57.167,-0.24
2025-05-23 11:06:57.349,-0.24
2025-05-23 11:06:57.469,-0.24
2025-05-23 11:06:57.647,-0.24
2025-05-23 11:06:57.768,-0.24
2025-05-23 11:06:57.948,-0.24
2025-05-23 11:06:58.127,-0.24
2025-05-23 11:06:58.248,-0.24
2025-05-23 11:06:58.428,-0.24
2025-05-23 11:06:58.548,-0.24
2025-05-23 11:06:58.728,-0.24
2025-05-23 11:06:58.848,-0.24
2025-05-23 11:06:59.027,-0.24
2025-05-23 11:06:59.147,-0.24
2025-05-23 11:06:59.328,-0.24
2025-05-23 11:06:59.508,-0.24
2025-05-23 11:06:59.627,-0.24
2025-05-23 11:06:59.809,-0.24
2025-05-23 11:06:59.929,-0.24
2025-05-23 11:07:00.107,-0.24
2025-05-23 11:07:00.228,-0.24
2025-05-23 11:07:00.409,-0.24
2025-05-23 11:07:00.529,-0.29
2025-05-23 11:07:00.708,-0.24
2025-05-23 11:07:00.888,-0.24
2025-05-23 11:07:01.008,-0.24
2025-05-23 11:07:01.187,-0.24
2025-05-23 11:07:01.309,-0.24
2025-05-23 11:07:01.489,-0.24
2025-05-23 11:07:01.609,-0.24
2025-05-23 11:07:01.788,-0.24
2025-05-23 11:07:01.909,-0.24
2025-05-23 11:07:02.088,-0.24
2025-05-23 11:07:02.207,-0.24
2025-05-23 11:07:02.388,-0.24
2025-05-23 11:07:02.568,-0.24
2025-05-23 11:07:02.687,-0.24
2025-05-23 11:07:02.869,-0.24
2025-05-23 11:07:02.989,-0.24
2025-05-23 11:07:03.168,-0.24
2025-05-23 11:07:03.288,-0.24
2025-05-23 11:07:03.468,-0.29
2025-05-23 11:07:03.649,-0.24
2025-05-23 11:07:03.767,-0.24
2025-05-23 11:07:03.948,-0.24
2025-05-23 11:07:04.069,-0.24
2025-05-23 11:07:04.247,-0.24
2025-05-23 11:07:04.369,-0.24
2025-05-23 11:07:04.548,-0.24
2025-05-23 11:07:04.669,-0.24
2025-05-23 11:07:04.848,-0.24
2025-05-23 11:07:04.969,-0.24
2025-05-23 11:07:05.149,-0.24
2025-05-23 11:07:05.327,-0.24
2025-05-23 11:07:05.449,-0.24
2025-05-23 11:07:05.628,-0.24
2025-05-23 11:07:05.748,-0.24
2025-05-23 11:07:05.928,-0.24
2025-05-23 11:07:06.048,-0.24
2025-05-23 11:07:06.228,-0.24
2025-05-23 11:07:06.408,-0.24
2025-05-23 11:07:06.528,-0.24
2025-05-23 11:07:06.708,-0.24
2025-05-23 11:07:06.827,-0.24
2025-05-23 11:07:07.008,-0.24
2025-05-23 11:07:07.129,-0.24
2025-05-23 11:07:07.309,-0.24
2025-05-23 11:07:07.428,-0.24
2025-05-23 11:07:07.609,-0.24
2025-05-23 11:07:07.788,-0.24
2025-05-23 11:07:07.907,-0.24
2025-05-23 11:07:08.089,-0.24
2025-05-23 11:07:08.209,-0.24
2025-05-23 11:07:08.387,-0.24
2025-05-23 11:07:08.508,-0.24
2025-05-23 11:07:08.689,-0.24
2025-05-23 11:07:08.809,-0.29
2025-05-23 11:07:08.988,-0.24
2025-05-23 11:07:09.169,-0.24
2025-05-23 11:07:09.289,-0.24
2025-05-23 11:07:09.468,-0.24
2025-05-23 11:07:09.590,-0.24
2025-05-23 11:07:09.769,-0.24
2025-05-23 11:07:09.888,-0.24
2025-05-23 11:07:10.068,-0.24
2025-05-23 11:07:10.188,-0.24
2025-05-23 11:07:10.369,-0.24
2025-05-23 11:07:10.487,-0.24
2025-05-23 11:07:10.669,-0.24
2025-05-23 11:07:10.847,-0.19
2025-05-23 11:07:10.967,-0.24
2025-05-23 11:07:11.148,-0.24
2025-05-23 11:07:11.268,-0.24
2025-05-23 11:07:11.447,-0.24
2025-05-23 11:07:11.568,-0.24
2025-05-23 11:07:11.749,-0.24
2025-05-23 11:07:11.868,-0.24
2025-05-23 11:07:12.048,-0.24
2025-05-23 11:07:12.228,-0.24
2025-05-23 11:07:12.349,-0.24
2025-05-23 11:07:12.527,-0.24
2025-05-23 11:07:12.648,-0.24
2025-05-23 11:07:12.829,-0.24
2025-05-23 11:07:12.948,-0.24
2025-05-23 11:07:13.128,-0.24
2025-05-23 11:07:13.248,-0.24
2025-05-23 11:07:13.428,-0.24
2025-05-23 11:07:13.608,-0.24
2025-05-23 11:07:13.729,-0.24
2025-05-23 11:07:13.909,-0.24
2025-05-23 11:07:14.027,-0.24
2025-05-23 11:07:14.208,-0.24
2025-05-23 11:07:14.328,-0.24
2025-05-23 11:07:14.507,-0.24
2025-05-23 11:07:14.628,-0.24
2025-05-23 11:07:14.809,-0.24
2025-05-23 11:07:14.929,-0.24
2025-05-23 11:07:15.108,-0.24
2025-05-23 11:07:15.228,-0.29
2025-05-23 11:07:15.409,-0.24
2025-05-23 11:07:15.587,-0.24
2025-05-23 11:07:15.709,-0.24
2025-05-23 11:07:15.889,-0.24
2025-05-23 11:07:16.010,-0.24
2025-05-23 11:07:16.188,-0.24
2025-05-23 11:07:16.308,-0.24
2025-05-23 11:07:16.489,-0.24
2025-05-23 11:07:16.668,-0.24
2025-05-23 11:07:16.789,-0.24
2025-05-23 11:07:16.969,-0.24
2025-05-23 11:07:17.087,-0.24
2025-05-23 11:07:17.268,-0.24
2025-05-23 11:07:17.388,-0.24
2025-05-23 11:07:17.568,-0.24
2025-05-23 11:07:17.687,-0.24
2025-05-23 11:07:17.869,-0.24
2025-05-23 11:07:18.048,-0.24
2025-05-23 11:07:18.167,-0.24
2025-05-23 11:07:18.348,-0.19
2025-05-23 11:07:18.468,-0.24
2025-05-23 11:07:18.647,-0.24
2025-05-23 11:07:18.768,-0.24
2025-05-23 11:07:18.948,-0.24
2025-05-23 11:07:19.069,-0.24
2025-05-23 11:07:19.248,-0.24
2025-05-23 11:07:19.369,-0.24
2025-05-23 11:07:19.548,-0.24
2025-05-23 11:07:19.667,-0.24
2025-05-23 11:07:19.849,-0.24
2025-05-23 11:07:20.028,-0.24
2025-05-23 11:07:20.149,-0.24
2025-05-23 11:07:20.328,-0.24
2025-05-23 11:07:20.449,-0.24
2025-05-23 11:07:20.629,-0.24
2025-05-23 11:07:20.747,-0.24
2025-05-23 11:07:20.930,-0.24
2025-05-23 11:07:21.048,-0.24
2025-05-23 11:07:21.227,-0.24
2025-05-23 11:07:21.348,-0.24
2025-05-23 11:07:21.528,-0.24
2025-05-23 11:07:21.709,-0.24
2025-05-23 11:07:21.828,-0.24
2025-05-23 11:07:22.009,-0.24
2025-05-23 11:07:22.127,-0.24
2025-05-23 11:07:22.307,-0.24
2025-05-23 11:07:22.428,-0.24
2025-05-23 11:07:22.609,-0.24
2025-05-23 11:07:22.787,-0.24
2025-05-23 11:07:22.909,-0.24
2025-05-23 11:07:23.089,-0.24
2025-05-23 11:07:23.208,-0.24
2025-05-23 11:07:23.389,-0.24
2025-05-23 11:07:23.508,-0.24
2025-05-23 11:07:23.689,-0.24
2025-05-23 11:07:23.807,-0.24
2025-05-23 11:07:23.990,-0.24
2025-05-23 11:07:24.169,-0.24
2025-05-23 11:07:24.287,-0.24
2025-05-23 11:07:24.469,-0.24
2025-05-23 11:07:24.589,-0.24
2025-05-23 11:07:24.767,-0.24
2025-05-23 11:07:24.888,-0.24
2025-05-23 11:07:25.069,-0.24
2025-05-23 11:07:25.188,-0.24
2025-05-23 11:07:25.367,-0.24
